sampleID;CLEC3A;CPB1;SCGB2A2;SCGB1D2;TFF1;MUCL1;GSTM1;PIP;ADIPOQ;ADH1B;HMGCS2;S100A7;CYP2B7P1;TAT;ANKRD30A;PRAME;CYP4Z1;SERPINA6;AGR3;UGT2B11;MUC6;KCNJ3;TFAP2B;MYBPC1;DHRS2;C4orf7;SLC30A8;KRT14;SOX10;STAC2;GABRP;CEACAM5;KRT5;COL2A1;TUSC5;GP2;VSTM2A;CALML5;GSTT1;FABP7;LEP;C1orf64;TFF3;PIGR;CRABP1;CST1;MUC5B;SYT13;GRIA2;KRT6B;PAM50_Label
TCGA-A2-A0EV-01;11.715;6.6482;16.3862;15.7509;8.7627;6.5381;1.4617;9.4504;10.5598;10.663;5.6271;0.4339;8.7972;3.2886;8.6117;4.4857;3.8762;8.2252;11.4899;2.4754;1.2651;3.5269;10.2927;3.3887;8.5908;3.8413;8.5829;9.0925;5.697;7.8681;8.8715;13.3263;9.4204;1.0375;7.9192;9.4489;1.3668;8.28;6.7645;1.2651;5.4061;9.7184;12.7979;6.6227;2.2808;9.7069;3.1242;10.1654;2.8001;7.6231;LumA
TCGA-A2-A0EW-01;10.4178;4.7849;13.7093;11.4665;9.3536;11.3951;11.954;12.5233;13.0971;12.3131;12.2958;0.7727;11.1509;11.2974;10.6355;3.5827;14.4533;7.7408;9.9606;11.9825;10.5519;3.1934;9.8977;8.7144;8.7217;7.0908;10.1501;12.3398;8.774;10.4786;10.8616;7.1205;12.7332;3.9231;10.6119;9.6499;1.0445;6.5242;9.2314;5.8763;10.984;10.2663;11.1851;10.0754;5.1295;7.1351;7.8947;8.2029;4.8033;8.7108;LumA
TCGA-A2-A0EX-01;0.0;4.9436;14.568;12.725;7.8092;6.4252;0.9074;11.6528;7.2731;8.8187;9.5843;0.0;3.4686;6.1685;8.9699;0.9074;14.4069;2.6448;11.0641;8.2744;0.5239;2.5401;10.9349;13.0263;9.4758;6.6304;7.8092;11.9901;8.3029;9.1597;9.5366;5.7067;11.1383;2.6448;4.698;8.1037;11.254;3.2201;10.9197;4.6231;0.0;10.3193;10.9154;6.8921;7.0766;10.4361;5.171;2.4272;0.5239;9.1239;LumA
TCGA-A2-A0EY-01;0.0;5.869;13.7744;10.547;8.8924;16.3044;1.0688;8.6446;8.4394;7.9455;10.7722;14.205;11.9426;10.1751;2.9913;7.9815;13.0759;1.3008;10.6648;9.0246;11.2014;2.5252;10.3664;7.5822;10.5011;4.8846;14.1216;4.7141;0.7923;9.7105;1.676;5.5689;3.4912;0.7923;5.8044;5.1305;6.4613;11.645;10.2866;12.3173;3.8618;8.1965;11.2549;13.3154;1.0688;7.9668;12.2836;1.0688;1.0688;0.4499;LumB
TCGA-A2-A0ST-01;5.173;8.368;8.8969;8.026;3.1902;13.1139;9.5865;12.5188;4.3995;8.7397;8.8428;4.5651;3.834;7.1295;5.6246;8.9602;9.7445;4.9516;6.4067;5.3346;3.8766;1.1911;7.1557;8.0401;3.4939;10.3263;1.1911;11.5475;10.6584;11.0208;13.9333;2.3999;14.7971;3.38;2.5123;8.2574;0.0;9.6214;9.2721;9.8751;2.805;5.968;5.6616;12.4593;11.7762;7.0244;11.0887;4.6899;3.1902;9.6873;Basal
TCGA-A2-A0SU-01;0.0;15.1483;15.7542;11.5268;10.6793;6.9405;10.7571;5.475;7.0709;7.2366;4.857;0.5165;13.1667;1.8411;5.1296;9.7333;6.4374;4.4934;12.5938;11.6562;2.0048;9.9238;6.6189;2.9796;8.1357;8.5159;7.2691;11.4011;8.7358;10.1044;10.4508;12.3063;11.2702;14.721;4.7457;7.3128;0.5165;5.1819;10.069;7.6084;4.2211;11.1919;14.0077;8.4517;6.2461;8.8492;6.9201;13.0569;4.8135;8.7299;LumA
TCGA-A2-A0SV-01;13.5033;5.8253;8.9239;7.926;8.7854;5.2207;0.8828;9.3579;3.83;5.0474;2.5316;8.6148;12.652;2.6002;5.7817;10.8043;10.0971;6.1957;11.2553;1.931;1.931;0.0;10.9521;0.3576;2.2194;0.3576;2.7282;4.718;0.8828;1.7007;2.0337;5.2845;4.8221;1.2669;1.931;5.9221;0.0;2.6002;6.7346;0.0;0.8828;8.8927;10.2121;10.3039;1.2669;8.8927;8.3118;10.5005;0.0;2.7882;LumB
TCGA-A2-A0SW-01;7.5639;3.2228;14.7111;10.044;13.996;12.7771;7.0981;8.8657;9.9733;9.4328;8.2508;0.9088;10.8069;3.5272;8.5123;2.4296;6.004;0.0;10.4897;3.0781;2.5425;9.4546;10.3776;2.6472;6.1358;6.3214;9.267;1.8609;0.5248;0.9088;1.6752;13.6292;4.725;1.2118;7.2801;0.9088;0.0;13.1703;8.9229;2.0254;6.5276;7.1301;12.5087;8.8383;0.9088;11.0538;10.7902;0.0;0.9088;0.9088;LumB
TCGA-A2-A0SX-01;1.6995;3.6135;4.1715;5.3398;0.4017;1.3817;0.9734;0.0;10.8985;11.3209;0.4017;0.0;3.4952;1.3817;4.5133;7.2196;1.9598;0.0;1.1919;3.6082;1.5493;0.0;7.9981;8.988;2.1803;8.7045;1.6995;9.5193;5.5815;7.0411;13.9355;2.8281;15.799;4.8061;8.3344;0.7157;0.7157;11.4017;8.7156;5.5121;6.444;0.0;3.5751;3.5751;10.2715;4.8388;9.3082;9.0249;2.0743;11.4265;Basal
TCGA-A2-A0SY-01;0.0;1.782;16.6321;15.6536;12.091;7.5093;11.3385;9.5033;11.1575;12.1662;6.3608;1.4553;6.4726;2.9943;9.9198;3.8319;6.8138;0.7629;12.18;3.8921;9.6286;0.0;11.6601;9.1513;6.5335;6.0927;3.2796;8.7444;8.3931;6.5551;8.4914;4.2569;8.5609;9.807;8.6735;7.453;5.0932;3.7219;10.6271;5.7256;6.8447;10.4436;12.8819;6.0093;8.1244;7.9402;5.2454;5.7256;4.0295;5.6576;LumA
TCGA-A2-A0T0-01;0.0;3.5216;4.1196;2.3021;0.4088;4.6391;6.2547;4.8505;0.0;0.4088;0.0;7.1586;1.2083;1.9814;0.0;9.9846;2.4821;0.0;0.0;1.2083;1.3996;0.0;6.858;2.917;1.8565;0.7271;0.0;9.7026;12.0634;12.2958;14.5153;4.834;5.1982;6.9373;0.4088;3.3926;0.0;14.5629;9.2583;11.2565;1.3996;0.0;3.8837;3.6775;8.9079;0.4088;12.5197;4.4137;4.3222;10.5089;Basal
TCGA-A2-A0T1-01;1.5224;2.3561;16.8994;14.4938;8.6216;11.8336;11.6494;6.239;9.8285;9.7943;4.9698;4.8625;4.382;0.8066;9.4988;4.0964;10.2977;0.0;7.7747;11.421;2.458;1.0865;11.4425;0.0;0.0;6.7414;1.6992;0.8066;0.4589;9.4564;3.3203;12.5189;3.0208;0.8066;7.6511;2.8811;0.0;13.215;8.8116;0.0;6.8104;8.5628;12.1388;5.1016;7.6724;3.6131;3.8563;5.6457;0.0;0.0;Her2
TCGA-A2-A0T2-01;2.1912;1.6912;4.1652;0.9197;0.0;8.5848;0.0;9.2912;0.0;2.0429;2.5617;11.6237;2.8563;2.0429;0.5319;4.7231;8.2101;0.0;0.5319;0.5319;3.5484;0.0;2.0429;0.0;1.4768;2.7646;2.4485;9.3691;10.6331;12.1779;15.2618;2.7646;11.5943;2.1912;0.0;0.9197;0.0;9.3396;9.7824;4.3019;2.0429;0.0;0.9197;5.4962;13.77;7.1932;11.8174;7.5219;0.0;11.9485;Basal
TCGA-A2-A0T3-01;4.0554;5.8235;9.1941;7.2534;14.4741;10.6824;0.9543;9.946;9.3835;9.808;3.913;3.2385;7.898;10.3214;8.9982;2.5079;5.3577;14.0081;9.7943;1.3576;3.6148;8.4872;6.1562;7.5633;6.8964;6.8385;11.2231;10.002;7.0092;8.4542;9.635;9.8428;9.8095;4.2575;6.5898;5.0253;0.3923;5.4431;8.9323;5.5138;4.5354;2.9774;14.5215;7.2265;4.1086;1.9308;7.2053;2.728;2.5079;7.6888;LumB
TCGA-A2-A0T4-01;10.8308;16.6832;5.8237;2.8767;12.4212;7.3051;0.9827;12.3266;12.4075;12.0749;7.8201;0.0;10.9366;3.8255;9.0123;9.7258;4.5212;11.6727;11.9849;4.6104;2.5559;6.9822;9.5927;2.294;13.3953;6.5802;5.0322;9.0957;5.4088;4.393;7.6163;10.5867;9.1388;7.3576;9.7571;6.7533;8.786;5.0322;10.0879;5.1948;10.0918;6.1847;11.878;8.1099;3.4277;5.0536;1.7825;11.2971;3.4277;6.5124;LumA
TCGA-A2-A0T5-01;2.3254;6.4321;6.0185;2.694;13.7647;6.1429;1.0664;7.8572;3.783;5.5865;5.9857;12.962;10.8949;11.2623;8.628;0.7904;7.46;1.0664;11.6313;1.0664;8.7949;7.0908;11.3644;14.6609;6.2084;3.8207;0.0;13.4197;7.3864;6.9232;7.8549;7.2479;13.3069;5.742;1.6728;9.6926;1.298;10.3298;9.4433;2.9194;0.7904;7.241;11.8458;9.0574;9.5412;10.9542;10.955;10.4113;0.4486;11.3145;LumA
TCGA-A2-A0T6-01;0.3811;1.3285;5.5987;2.3016;9.5631;2.2103;1.6397;5.0725;12.5291;12.384;1.7733;0.3811;4.9366;2.1128;11.7862;1.3285;9.8211;0.6822;8.7214;3.1885;0.0;0.9312;12.6348;5.5343;4.0635;6.9893;1.1435;5.8;2.9356;2.3874;4.8486;0.9312;6.2758;1.4925;9.3938;8.7861;0.0;1.6397;9.7968;0.0;6.5091;8.5447;10.0851;3.9552;2.5452;9.1584;1.6397;6.2474;0.9312;2.9915;LumA
TCGA-A2-A0T7-01;10.2537;9.5034;12.6028;11.0849;5.5435;10.7723;0.0;7.8711;5.6553;6.726;7.0141;2.5634;10.1238;5.0722;7.9457;11.1812;9.6763;0.6578;9.9387;2.821;2.6979;3.5109;8.7635;3.2729;5.236;9.2477;2.0627;12.0155;9.6112;10.4092;11.3291;6.5504;12.6977;7.1258;3.8656;8.1355;6.5043;12.6958;9.34;7.1168;4.8733;8.7452;9.4802;13.029;7.7369;1.8479;10.5033;7.3945;3.0395;9.6271;LumA
TCGA-A2-A0YC-01;15.893;6.1793;12.8915;10.0683;12.8967;3.631;1.4374;13.9118;10.5707;10.0307;6.6328;0.0;11.1433;3.0709;10.354;0.8908;11.5689;13.0419;11.9323;2.143;0.6503;12.7514;10.278;0.3614;8.508;0.6503;2.6148;6.1793;2.8608;1.9439;4.9758;10.321;6.5693;1.0969;7.4249;8.3806;0.0;1.8329;9.6121;0.0;6.4893;7.0535;10.8217;4.9494;0.0;9.9524;9.6376;12.734;6.5822;5.5498;LumA
TCGA-A2-A0YD-01;0.9755;3.0718;7.9859;5.1613;12.0335;4.3222;10.3924;7.665;11.4485;11.0843;10.8069;13.1837;9.7584;1.8386;10.7482;0.4028;6.4159;0.4028;10.9995;0.7174;0.7174;7.1006;10.2672;3.7953;10.0577;6.1864;6.0805;9.7264;5.882;6.273;8.5665;7.743;9.7054;2.3749;9.1834;3.9233;8.1376;10.2099;9.3649;2.8956;8.0522;6.9167;10.6945;7.1828;4.5174;7.2607;10.8544;9.1437;0.7174;7.0134;LumA
TCGA-A2-A0YE-01;0.3971;5.5431;0.9639;0.9639;0.3971;0.9639;0.0;1.3698;5.8189;4.4744;1.181;2.7449;1.3698;2.2637;0.9639;11.3359;2.3559;0.9639;0.9639;0.0;1.5366;0.3971;3.8064;4.3677;4.8202;9.1364;0.0;8.7279;4.0467;7.3922;7.1205;0.0;10.1673;8.1735;1.8217;0.0;0.3971;3.2076;9.1069;4.7369;2.4425;0.0;0.9639;7.104;8.4136;5.0306;10.6965;10.75;0.0;14.0888;Basal
TCGA-A2-A0YF-01;0.3399;9.8661;6.7235;1.5159;14.0176;5.1075;11.5438;12.1084;9.3236;9.2885;10.3751;7.1397;10.1665;7.822;8.6062;0.0;3.889;5.2752;13.3421;6.8206;0.0;12.5914;3.1651;2.6584;8.5612;7.4579;7.4535;8.1855;4.6387;4.9428;7.4248;11.9611;8.3247;4.312;6.4041;3.6656;5.7367;6.6453;5.8806;4.1049;7.3088;9.4767;12.3735;7.565;0.6148;9.6894;13.2747;11.2171;12.6905;6.4747;LumA
TCGA-A2-A0YG-01;12.956;12.8428;9.7927;4.7508;9.5939;10.6;5.5221;11.571;4.2762;4.993;7.4149;8.5946;10.6984;3.3945;9.2512;10.398;4.0941;0.0;11.5086;1.4009;0.9887;11.5142;4.9323;1.7212;0.728;3.1498;12.4426;8.7166;5.6023;6.9738;7.8437;10.385;9.0604;0.0;1.858;6.7589;6.2721;9.9223;8.2535;3.039;2.4839;2.6439;12.3788;9.2925;5.9005;6.9278;9.3194;7.7031;1.4009;6.8844;LumB
TCGA-A2-A0YH-01;4.8768;11.8264;8.7878;6.9262;10.9697;7.3309;6.9595;6.2851;5.117;3.2501;8.1664;2.2935;12.4953;2.6603;0.0;8.7855;5.6426;6.2519;10.5937;2.6603;5.297;9.273;1.6455;2.2935;8.0989;0.0;9.0224;6.4697;3.2501;1.9404;5.4916;9.3736;7.3717;12.2937;2.9524;9.7137;11.4173;8.0124;0.0;0.0;3.6676;9.7949;11.6488;10.3629;7.2356;1.2745;11.7751;9.7125;3.3539;5.244;LumB
TCGA-A2-A0YI-01;15.3516;19.0191;9.9161;8.3787;11.7582;5.1411;11.1598;12.0463;9.6342;8.1281;14.5525;0.0;11.3907;11.881;9.0593;1.881;5.9912;14.0995;11.8551;8.4004;1.3166;6.3004;6.2617;7.5723;9.1124;5.467;10.5728;9.4243;6.4555;6.7751;8.1095;11.765;9.4205;0.3765;7.218;12.9002;0.9218;3.9916;10.1901;3.3565;6.3221;8.5537;13.8462;8.0311;2.5287;4.8293;7.085;9.1386;12.3091;5.4474;LumA
TCGA-A2-A0YJ-01;0.0;0.4924;2.9087;0.4924;0.0;0.0;9.5647;0.0;0.0;0.0;0.0;0.4924;0.0;0.4924;0.0;0.8589;0.0;0.0;0.0;0.0;8.8566;0.0;0.8589;1.1509;4.8816;1.3936;0.0;13.7927;10.6489;13.9612;13.9488;1.1509;12.3172;13.8289;0.0;0.0;0.0;12.6615;8.9954;5.8365;8.0915;1.1509;5.2017;2.7432;5.4367;1.6013;11.8808;1.7828;0.0;9.8269;Basal
TCGA-A2-A0YK-01;12.1283;8.0965;15.1643;12.8184;10.1073;12.0454;11.5897;13.4294;12.4349;12.4194;10.4031;2.2054;4.812;12.6913;10.5735;3.4266;14.2456;1.6633;11.1319;3.2185;6.5183;1.6633;11.604;6.1586;3.5652;8.7168;14.9309;12.0894;10.6891;11.5335;13.0635;8.1562;12.6389;5.4707;9.7668;10.0593;2.4251;10.5081;8.7352;6.4779;8.1599;8.7279;9.7858;12.9552;8.3135;8.7655;12.6705;4.676;4.9866;9.11;Normal
TCGA-A2-A0YL-01;0.0;6.038;12.4113;10.1246;9.5113;9.1456;10.503;10.9342;6.8895;9.1595;6.7025;0.7143;9.0469;8.3871;10.4075;1.1899;9.6338;0.0;10.1251;5.069;7.0894;5.6442;11.059;8.1144;2.0715;8.2871;7.3804;11.4135;10.2281;11.3324;11.6678;5.278;12.3347;6.5431;4.5499;6.3862;0.0;6.12;0.0;7.055;4.8987;6.5966;10.5194;10.5077;6.4616;11.3197;7.8873;8.9807;6.0727;9.3528;LumA
TCGA-A2-A0YM-01;0.0;0.6681;0.0;0.0;0.0;0.3724;0.6681;0.0;7.7429;7.504;0.0;0.6681;0.0;2.357;0.0;9.4636;0.0;2.357;2.2716;0.0;1.7467;0.0;3.0639;5.5161;0.3724;5.0229;0.3724;9.8304;10.0005;1.8681;14.3669;0.0;13.5876;12.5509;4.4535;0.0;0.0;12.2303;8.5036;6.5003;4.5105;0.0;3.9199;0.3724;9.3806;4.3109;12.2537;0.0;0.0;10.8875;Basal
TCGA-A2-A0YT-01;9.9482;7.8249;12.1251;8.599;8.6239;9.0199;5.6997;4.8197;6.8931;7.2911;3.4208;0.6224;12.2263;7.1143;0.3445;5.3829;1.6588;11.9262;8.5036;1.6588;8.4809;3.3075;2.7363;0.6224;9.1807;1.0558;10.3225;7.9435;3.5919;5.4197;7.1721;8.5396;9.1787;2.6146;3.5919;7.8772;0.3445;6.1954;8.7156;1.2317;3.7155;11.0042;7.8903;4.8058;5.8955;5.2044;8.9061;7.5621;0.6224;3.7736;LumB
TCGA-A2-A1FV-01;6.9607;2.944;13.4572;9.1342;2.944;5.3093;7.1458;7.2446;11.7408;11.1022;8.3583;0.0;6.3621;2.7618;12.4807;0.3833;11.8547;0.3833;10.6376;0.3833;4.7314;8.4972;11.8095;3.1058;5.2296;5.6613;10.9487;9.1849;6.5378;7.2154;8.5718;4.9027;9.4688;3.1559;7.8216;6.9251;11.75;1.6463;8.0375;2.0156;7.043;8.1124;7.8079;6.0604;4.0726;9.1879;7.6767;8.8348;1.6463;7.7106;LumA
TCGA-A2-A1FW-01;2.1892;10.2903;5.194;3.93;6.7365;2.2802;0.3748;2.4464;10.7715;10.5242;4.6628;0.3748;11.4412;5.2513;13.1327;3.0734;3.9016;0.0;13.5274;0.6721;7.4329;7.4453;3.0217;1.3124;5.5174;3.0217;10.5202;8.5717;5.1704;6.5617;7.1491;9.3908;9.4935;14.1845;7.8717;5.7969;14.037;2.9122;0.3748;0.6721;6.841;9.8374;11.2175;5.9009;1.3124;0.3748;4.0382;11.0815;5.1464;6.2093;LumB
TCGA-A2-A1FX-01;11.3305;11.1704;6.8042;4.3188;5.5722;1.7812;12.8338;0.3457;6.3853;6.8112;3.4261;0.0;11.2534;0.3457;2.7986;1.7812;2.6817;2.2604;11.6421;0.3457;1.7812;10.7025;4.4317;0.3457;11.1425;1.3922;8.7857;7.7942;6.0501;6.5361;7.6827;10.2172;8.5349;12.6463;4.0388;1.2351;0.0;2.5544;9.1492;0.3457;1.6628;4.4674;10.0194;5.5221;7.8797;10.2908;3.1897;11.5237;3.2729;5.8815;LumB
TCGA-A2-A1FZ-01;13.3231;14.1104;9.9897;6.3519;8.8897;5.2878;7.9686;11.1307;12.4984;12.7433;5.9881;0.0;9.9577;1.8001;10.0862;10.5814;8.758;8.2706;10.2997;5.3329;1.8001;1.1643;9.461;3.5038;7.2944;5.8397;10.8585;10.1905;7.6168;9.3234;9.0979;7.8725;10.5063;2.8492;10.2368;6.3664;2.5674;2.361;9.2808;2.7639;10.1274;9.9401;12.0863;7.5953;4.519;8.2531;4.5448;6.9672;2.1077;7.1252;LumA
TCGA-A2-A1G0-01;2.6461;5.83;15.1041;12.6346;8.0657;8.6057;12.6983;8.6931;10.6477;10.8644;6.0319;0.41;12.6729;9.134;11.2418;2.2066;1.4026;7.4931;10.4914;1.6851;7.3493;7.8192;10.3112;12.6876;9.7033;4.151;3.1521;10.3441;8.1813;7.4799;10.2891;7.8728;11.431;4.8875;7.9838;5.9345;0.729;2.9212;9.8854;3.526;6.0391;10.7937;11.3978;11.2015;5.3262;7.8129;5.4178;6.5245;7.8066;5.9803;LumA
TCGA-A2-A1G1-01;0.0;0.6321;1.2476;0.0;0.0;10.1805;6.295;0.0;4.7013;4.0827;0.0;6.7016;2.2775;2.1933;0.8677;1.2476;0.6321;1.7966;0.0;0.0;3.2923;0.0;1.6777;14.1055;2.0086;10.9644;1.4057;9.2055;7.7343;3.4089;12.9328;0.3504;14.8712;1.0701;2.1933;0.0;0.3504;2.1039;7.5936;2.2775;2.7;0.0;2.7598;3.209;4.4156;10.0118;10.2932;2.2775;3.1205;13.533;Basal
TCGA-A2-A1G4-01;0.0;4.9093;9.508;6.3008;12.8214;5.9051;5.3386;12.8621;10.0386;9.1464;2.634;0.8657;3.2473;16.53;12.7094;0.3495;2.5688;0.0;11.6147;0.6305;15.9076;0.6305;11.2087;4.9986;8.3574;6.643;0.6305;5.9569;3.4418;3.8233;6.2601;3.2884;5.9759;3.2473;6.7679;0.3495;4.1108;2.8686;9.066;1.4029;6.1306;6.2957;12.7531;4.1693;12.2745;3.1615;4.6506;9.6432;0.3495;3.2884;LumB
TCGA-A2-A1G6-01;9.8739;8.7823;14.3628;12.7893;9.5645;15.5289;9.993;12.915;10.4648;11.0047;11.7426;2.2231;4.7197;11.4049;8.5657;1.2229;8.9667;5.8422;10.2821;2.499;6.9198;5.6448;9.8217;10.3131;3.9078;7.7691;5.0453;13.0696;11.0829;11.5608;11.7609;2.2231;13.7746;6.2039;7.7669;1.8752;0.0;4.5034;9.3651;6.7954;7.3731;8.149;10.1112;10.3085;7.3702;1.2229;5.7735;6.7106;3.7013;9.7272;Normal
TCGA-A2-A259-01;2.4208;6.2113;10.3736;7.3298;8.1548;11.831;10.3645;11.2843;7.9667;8.8497;8.1532;0.0;5.6301;7.3547;9.3895;2.3345;7.3602;5.9167;9.2072;2.2483;8.1002;9.4619;8.6741;7.9827;14.9908;6.5208;4.251;11.1864;8.2179;9.328;8.0688;3.4937;12.0134;11.1482;5.0994;7.1233;2.2293;1.6678;9.7676;4.5093;4.5289;9.4971;8.4879;5.8247;4.9183;0.6979;4.7451;7.8115;6.4196;8.8497;LumA
TCGA-A2-A25A-01;1.7069;5.5467;11.2709;8.9081;12.3867;9.1579;10.2956;8.8583;6.3548;10.694;7.0332;0.0;8.4142;7.2419;11.1578;1.9796;7.8004;6.3785;10.3099;10.5713;4.1318;5.6991;10.3999;6.1307;3.6753;11.2557;5.4303;12.4535;9.9731;11.0151;11.597;3.0438;12.3686;3.8666;4.1131;5.5606;7.8063;8.1021;8.0227;7.2397;1.4914;7.1574;12.1314;10.3006;5.7963;1.7069;11.006;4.9701;6.5098;9.9944;Normal
TCGA-A2-A25B-01;0.0;6.8199;9.6776;7.2985;11.9197;5.6317;6.6766;6.8111;0.7563;0.0;5.1894;0.0;9.8098;2.9158;9.6308;3.101;4.9369;4.1605;11.7941;4.8186;2.4539;8.319;0.0;0.0;10.5732;0.4271;2.6248;0.0;0.0;0.7563;3.9833;11.9918;2.3602;8.0956;0.0;7.8245;1.024;7.1206;9.2465;0.0;1.2499;9.4606;12.1865;2.4539;2.1523;3.3159;5.5807;6.0243;3.1578;1.024;LumB
TCGA-A2-A25C-01;5.2075;4.3355;7.5497;6.6757;14.538;9.0968;10.1356;12.203;9.8463;9.6232;2.7981;6.8705;10.8558;4.4122;11.4185;1.467;5.2416;2.7035;10.6261;5.8353;1.347;10.1673;6.8151;3.4201;8.844;2.4359;1.347;8.0232;3.5883;3.6904;5.347;10.0578;9.1765;6.5284;6.4137;3.9998;12.7433;8.6838;9.4692;0.0;4.096;7.0054;13.6541;4.5408;2.1071;6.2435;14.4028;4.7796;4.0772;6.6632;LumB
TCGA-A2-A25D-01;0.0;5.4097;6.1511;4.5758;7.4036;4.8287;11.3667;7.9572;9.8285;10.3459;1.8741;0.4655;7.9857;2.3754;8.1201;11.6403;5.6474;0.8169;11.032;0.4655;1.0992;0.8169;8.4123;4.2972;6.8628;6.096;0.4655;9.3964;6.3257;6.9978;8.5924;0.4655;9.8255;8.2082;7.866;9.4413;0.4655;4.6212;10.4912;4.4305;5.5334;10.5674;9.4594;11.6012;2.9018;8.6537;4.1502;0.8169;0.4655;6.6873;LumA
TCGA-A2-A25E-01;2.6658;13.6813;8.111;5.7837;12.3398;5.2873;12.5054;6.8275;8.8008;8.5803;6.0937;0.0;8.585;8.836;1.9374;1.5295;0.3945;5.5615;11.0549;1.175;2.4336;11.0803;3.7963;0.7039;14.1801;7.0355;4.143;8.1736;4.5045;4.8257;7.9031;7.44;8.3824;8.9965;4.464;8.1908;6.0624;1.6787;10.1933;4.0364;1.3631;9.3864;12.8138;6.8939;3.0955;1.8138;8.7427;9.1312;9.9485;5.1661;LumB
TCGA-A2-A25F-01;0.0;1.6137;0.3306;0.0;1.0216;0.0;1.6137;1.3478;12.4105;12.3978;0.0;1.1939;1.3478;0.5994;0.5994;7.3577;0.5994;1.4868;0.5994;0.0;2.1203;1.4868;1.0216;0.5994;0.5994;8.5925;0.5994;2.6208;8.4014;2.4271;11.3547;0.0;8.2703;10.0347;9.094;0.3306;1.1939;0.3306;7.3645;0.0;9.5426;0.5994;3.0375;3.5938;6.5815;6.8303;9.9871;6.7289;0.8259;2.895;Basal
TCGA-A2-A3KC-01;3.3549;11.0345;11.2653;8.5584;14.8963;4.7505;7.9151;9.2116;8.8546;9.3561;11.1029;9.1597;5.9392;4.1447;8.9227;4.229;3.747;5.6742;11.1989;2.8774;10.6996;6.8407;11.5695;3.7847;9.9217;5.3239;8.0584;11.3148;9.3205;10.2228;10.822;6.7906;10.9565;3.1393;7.4829;9.4645;7.4133;7.6375;0.7741;3.2511;7.0676;9.6086;13.221;8.6982;4.6521;6.7147;12.3467;9.3085;2.3952;8.5893;LumA
TCGA-A2-A3KD-01;0.0;7.8778;18.1694;16.006;15.7798;8.5015;1.6207;11.188;6.2368;8.1905;7.5392;2.0913;8.1905;7.6109;8.9666;1.6207;3.0724;6.6612;10.7053;5.4742;17.684;1.3117;11.4601;7.1419;9.2961;5.5713;0.3746;10.6955;8.8537;9.0334;10.4818;6.9887;10.8747;3.8716;3.2174;8.862;0.6717;6.9162;10.3818;4.501;2.2792;10.1103;14.7911;9.9719;11.3264;0.6717;14.0444;9.8773;2.7297;6.9684;LumA
TCGA-A2-A3XS-01;0.0;0.0;10.5545;6.9857;0.7282;7.5806;6.6269;3.9794;3.9181;5.3709;0.7282;8.3676;4.4815;0.0;0.0;9.8551;1.7216;0.9891;1.5704;0.0;3.2534;0.0;4.9787;5.7064;3.3952;6.944;1.4014;11.5201;11.9435;11.0578;16.0951;3.0396;10.5599;6.4268;2.9808;0.9891;0.0;15.0751;9.4155;6.4966;0.9891;0.4096;5.2138;3.2028;10.7717;0.0;11.6627;8.5004;0.7282;10.5897;Basal
TCGA-A2-A3XT-01;0.0;1.1329;5.2245;6.5916;0.0;2.195;7.5034;1.1329;8.7205;9.3848;1.1329;0.3766;1.6266;0.3766;1.7596;1.48;2.9745;2.4525;0.0;0.0;0.3766;0.3766;3.553;6.205;2.4525;8.2579;0.6749;9.8426;11.9113;8.159;14.1566;0.0;9.3483;0.922;5.9082;2.737;0.0;8.6311;8.4922;8.5416;4.8891;0.0;4.3911;8.5159;7.7492;0.922;12.3462;5.0008;0.6749;7.8459;Basal
TCGA-A2-A3XU-01;0.0;0.0;10.7609;7.9849;0.8428;7.622;3.0253;6.2849;3.8169;4.7221;3.2822;10.323;3.9709;2.6224;0.0;8.7398;2.9532;0.0;3.9339;2.0615;0.0;1.1311;8.1652;1.3713;3.094;15.3671;7.2382;9.8316;11.0572;8.2429;13.9337;0.4821;14.3711;7.7176;2.8774;0.0;0.8428;4.2061;7.5658;5.9929;0.4821;1.1311;2.0615;11.3251;13.1461;6.0716;11.8804;4.0421;1.1311;12.3826;Basal
TCGA-A2-A3XV-01;0.0;2.1509;0.8955;0.0;2.5188;19.1329;12.7746;17.8568;5.9256;7.6198;14.7962;10.4558;1.4438;14.258;0.0;0.0;5.3114;0.0;0.0;13.0118;7.4457;0.0;12.4303;12.1408;14.7934;2.4063;0.0;1.6556;0.8955;11.1808;2.8118;1.1955;4.1517;0.0;6.0243;3.1972;5.0051;14.8862;11.0435;13.8169;5.8737;11.5338;12.7199;12.0062;2.0039;10.6011;4.5726;0.5161;0.0;1.4438;Her2
TCGA-A2-A3XW-01;0.0;6.1531;14.4529;10.1266;13.1169;4.84;4.5217;6.1744;1.6444;9.4675;2.951;9.5421;7.2841;0.7729;0.7729;1.6444;4.587;1.0448;9.9915;0.0;0.7729;3.2486;8.0265;1.2735;4.9266;0.0;3.3014;17.5977;8.9146;7.2873;7.2775;4.4059;17.4036;1.4708;1.9392;5.9447;5.1943;14.2766;10.1202;7.2676;0.0;9.2088;10.8785;2.951;9.9672;0.0;9.0909;0.0;0.4377;8.6259;Normal
